i,j,time_hr
C085,C001,0.27691666666666664
C085,C002,0.5646111111111111
C085,C003,0.17872222222222223
C085,C004,0.22816666666666666
C085,C005,0.24416666666666667
C085,C006,0.26775
C085,C007,0.2465277777777778
C085,C008,0.24691666666666667
C085,C009,0.16305555555555556
C085,C010,0.0
C085,C011,0.5301944444444444
C085,C012,0.2702777777777778
C085,C013,0.28577777777777774
C085,C014,0.20069444444444445
C085,C015,0.18616666666666667
C085,C016,0.34147222222222223
C085,C017,0.36097222222222225
C085,C018,0.4028888888888889
C085,C019,0.23958333333333334
C085,C020,0.15383333333333332
C085,C021,0.09461111111111112
C085,C022,0.09197222222222223
C085,C023,0.16269444444444445
C085,C024,0.2777777777777778
C085,C025,0.3149166666666667
C086,C001,0.61375
C086,C002,1.0223055555555556
C086,C003,0.7025
C086,C004,0.4541388888888889
C086,C005,0.3283055555555556
C086,C006,0.7151666666666666
C086,C007,0.7065277777777778
C086,C008,0.2925
C086,C009,0.5159444444444444
C086,C010,0.5582222222222222
C086,C011,0.0
C086,C012,0.763
C086,C013,0.47208333333333335
C086,C014,0.40469444444444447
C086,C015,0.6110277777777777
C086,C016,0.8616111111111112
C086,C017,0.3566944444444444
C086,C018,0.8605833333333333
C086,C019,0.7597222222222222
C086,C020,0.5757777777777778
C086,C021,0.5951111111111111
C086,C022,0.5066111111111111
C086,C023,0.6743611111111111
C086,C024,0.7979166666666667
C086,C025,0.31063888888888885
C087,C001,0.34155555555555556
C087,C002,0.7558055555555556
C087,C003,0.3353055555555555
C087,C004,0.40761111111111115
C087,C005,0.4236111111111111
C087,C006,0.4788611111111111
C087,C007,0.4576388888888889
C087,C008,0.42636111111111114
C087,C009,0.3425
C087,C010,0.22116666666666668
C087,C011,0.7096388888888888
C087,C012,0.0
C087,C013,0.3998611111111111
C087,C014,0.3801388888888889
C087,C015,0.3972777777777778
C087,C016,0.5005555555555555
C087,C017,0.5404166666666667
C087,C018,0.5940833333333333
C087,C019,0.4177222222222222
C087,C020,0.26566666666666666
C087,C021,0.19833333333333333
C087,C022,0.2714166666666667
C087,C023,0.2698888888888889
C087,C024,0.4259722222222222
C087,C025,0.49436111111111114
C088,C001,0.194
C088,C002,0.8000277777777778
C088,C003,0.4141388888888889
C088,C004,0.11483333333333333
C088,C005,0.27944444444444444
C088,C006,0.5031666666666667
C088,C007,0.48194444444444445
C088,C008,0.2451111111111111
C088,C009,0.3661666666666667
C088,C010,0.2598333333333333
C088,C011,0.47108333333333335
C088,C012,0.4099166666666667
C088,C013,0.0
C088,C014,0.3349722222222222
C088,C015,0.42158333333333337
C088,C016,0.5768888888888889
C088,C017,0.20727777777777778
C088,C018,0.6383055555555556
C088,C019,0.475
C088,C020,0.21597222222222223
C088,C021,0.28958333333333336
C088,C022,0.3145833333333333
C088,C023,0.39811111111111114
C088,C024,0.5131944444444444
C088,C025,0.18266666666666667
C089,C001,0.3254722222222222
C089,C002,0.7010277777777777
C089,C003,0.3731111111111111
C089,C004,0.24863888888888888
C089,C005,0.10372222222222222
C089,C006,0.3888888888888889
C089,C007,0.3775
C089,C008,0.16627777777777777
C089,C009,0.18222222222222223
C089,C010,0.2386388888888889
C089,C011,0.3982777777777778
C089,C012,0.4434166666666667
C089,C013,0.3124444444444444
C089,C014,0.0
C089,C015,0.28974999999999995
C089,C016,0.5345555555555556
C089,C017,0.29547222222222225
C089,C018,0.5393055555555556
C089,C019,0.43266666666666664
C089,C020,0.2875
C089,C021,0.27552777777777776
C089,C022,0.18702777777777777
C089,C023,0.33894444444444444
C089,C024,0.47086111111111106
C089,C025,0.24941666666666665
C090,C001,0.4416111111111111
C090,C002,0.4480277777777778
C090,C003,0.14652777777777778
C090,C004,0.3647777777777778
C090,C005,0.38363888888888886
C090,C006,0.15230555555555556
C090,C007,0.14319444444444446
C090,C008,0.3863888888888889
C090,C009,0.1723888888888889
C090,C010,0.2664722222222222
C090,C011,0.6696666666666667
C090,C012,0.45525000000000004
C090,C013,0.4481666666666667
C090,C014,0.3401666666666666
C090,C015,0.0
C090,C016,0.30563888888888885
C090,C017,0.5004444444444445
C090,C018,0.2863055555555556
C090,C019,0.2023888888888889
C090,C020,0.37474999999999997
C090,C021,0.2875
C090,C022,0.2358611111111111
C090,C023,0.22233333333333333
C090,C024,0.24194444444444443
C090,C025,0.4543888888888889
CD01,C001,0.5613611111111111
CD01,C002,0.4544166666666667
CD01,C003,0.20441666666666666
CD01,C004,0.55725
CD01,C005,0.5761111111111111
CD01,C006,0.31272222222222223
CD01,C007,0.2919722222222222
CD01,C008,0.5788611111111112
CD01,C009,0.40511111111111114
CD01,C010,0.3958333333333333
CD01,C011,0.8621388888888888
CD01,C012,0.4370277777777778
CD01,C013,0.6123055555555557
CD01,C014,0.5326388888888889
CD01,C015,0.2533611111111111
CD01,C016,0.0
CD01,C017,0.6929166666666666
CD01,C018,0.2926944444444445
CD01,C019,0.1924722222222222
CD01,C020,0.4836111111111111
CD01,C021,0.37538888888888894
CD01,C022,0.3994722222222222
CD01,C023,0.24255555555555558
CD01,C024,0.10405555555555557
CD01,C025,0.6468611111111111
CD02,C001,0.3540555555555555
CD02,C002,0.8651944444444444
CD02,C003,0.5453888888888889
CD02,C004,0.22530555555555556
CD02,C005,0.20997222222222223
CD02,C006,0.5580555555555555
CD02,C007,0.5494166666666667
CD02,C008,0.12663888888888888
CD02,C009,0.35883333333333334
CD02,C010,0.4011111111111111
CD02,C011,0.35261111111111115
CD02,C012,0.5699722222222222
CD02,C013,0.20427777777777778
CD02,C014,0.2966111111111111
CD02,C015,0.45391666666666663
CD02,C016,0.7044999999999999
CD02,C017,0.0
CD02,C018,0.7034722222222223
CD02,C019,0.6026111111111111
CD02,C020,0.36333333333333334
CD02,C021,0.43694444444444447
CD02,C022,0.34950000000000003
CD02,C023,0.51725
CD02,C024,0.6408055555555556
CD02,C025,0.07508333333333334
CD03,C001,0.8218888888888889
CD03,C002,0.16172222222222224
CD03,C003,0.42894444444444446
CD03,C004,0.7450555555555555
CD03,C005,0.7639166666666667
CD03,C006,0.42733333333333334
CD03,C007,0.4435277777777778
CD03,C008,0.7666666666666667
CD03,C009,0.5874722222222223
CD03,C010,0.6293888888888889
CD03,C011,1.0499444444444446
CD03,C012,0.73725
CD03,C013,0.8284444444444444
CD03,C014,0.7204444444444444
CD03,C015,0.4357222222222222
CD03,C016,0.33033333333333337
CD03,C017,0.8807222222222222
CD03,C018,0.0
CD03,C019,0.36966666666666664
CD03,C020,0.7236388888888888
CD03,C021,0.6156944444444444
CD03,C022,0.6161388888888889
CD03,C023,0.4884722222222222
CD03,C024,0.41375
CD03,C025,0.8346666666666667
CD04,C001,0.5184722222222222
CD04,C002,0.38233333333333336
CD04,C003,0.14552777777777778
CD04,C004,0.45488888888888884
CD04,C005,0.47375
CD04,C006,0.18358333333333332
CD04,C007,0.18341666666666664
CD04,C008,0.47650000000000003
CD04,C009,0.3171388888888889
CD04,C010,0.3283888888888889
CD04,C011,0.7597777777777778
CD04,C012,0.4538333333333333
CD04,C013,0.5273333333333333
CD04,C014,0.43027777777777776
CD04,C015,0.17544444444444446
CD04,C016,0.15669444444444444
CD04,C017,0.5905555555555555
CD04,C018,0.22061111111111112
CD04,C019,0.0
CD04,C020,0.41825
CD04,C021,0.31469444444444444
CD04,C022,0.3259722222222222
CD04,C023,0.20505555555555557
CD04,C024,0.1411388888888889
CD04,C025,0.5445
CD05,C001,0.18408333333333335
CD05,C002,0.6637777777777778
CD05,C003,0.2778888888888889
CD05,C004,0.18005555555555558
CD05,C005,0.28125
CD05,C006,0.36691666666666667
CD05,C007,0.34569444444444447
CD05,C008,0.29525
CD05,C009,0.23211111111111113
CD05,C010,0.12358333333333332
CD05,C011,0.5785277777777778
CD05,C012,0.2437777777777778
CD05,C013,0.19294444444444445
CD05,C014,0.26975
CD05,C015,0.2853333333333333
CD05,C016,0.4321944444444445
CD05,C017,0.36869444444444444
CD05,C018,0.5020555555555556
CD05,C019,0.3303055555555555
CD05,C020,0.0
CD05,C021,0.11030555555555556
CD05,C022,0.1610277777777778
CD05,C023,0.2586111111111111
CD05,C024,0.3685
CD05,C025,0.3218888888888889
CD06,C001,0.3067777777777778
CD06,C002,0.571861111111111
CD06,C003,0.18263888888888888
CD06,C004,0.26563888888888887
CD06,C005,0.2816388888888889
CD06,C006,0.2985555555555555
CD06,C007,0.2773333333333333
CD06,C008,0.28438888888888886
CD06,C009,0.20052777777777778
CD06,C010,0.07919444444444446
CD06,C011,0.5676666666666667
CD06,C012,0.21208333333333335
CD06,C013,0.31563888888888886
CD06,C014,0.23816666666666667
CD06,C015,0.21697222222222223
CD06,C016,0.33566666666666667
CD06,C017,0.3984444444444445
CD06,C018,0.4101388888888889
CD06,C019,0.23377777777777778
CD06,C020,0.18280555555555555
CD06,C021,0.0
CD06,C022,0.12944444444444445
CD06,C023,0.16880555555555557
CD06,C024,0.2719722222222222
CD06,C025,0.35238888888888886
CD07,C001,0.27316666666666667
CD07,C002,0.6028888888888889
CD07,C003,0.2653888888888889
CD07,C004,0.19633333333333333
CD07,C005,0.21519444444444447
CD07,C006,0.29575
CD07,C007,0.2871111111111111
CD07,C008,0.21794444444444444
CD07,C009,0.1297222222222222
CD07,C010,0.11719444444444443
CD07,C011,0.5012222222222222
CD07,C012,0.3219722222222222
CD07,C013,0.2797222222222222
CD07,C014,0.17172222222222225
CD07,C015,0.1916111111111111
CD07,C016,0.4281388888888889
CD07,C017,0.332
CD07,C018,0.4411666666666667
CD07,C019,0.32625
CD07,C020,0.22547222222222224
CD07,C021,0.15408333333333335
CD07,C022,0.0
CD07,C023,0.24672222222222223
CD07,C024,0.36444444444444446
CD07,C025,0.28594444444444445
CD08,C001,0.41530555555555554
CD08,C002,0.5109166666666667
CD08,C003,0.09119444444444445
CD08,C004,0.36394444444444446
CD08,C005,0.3828055555555555
CD08,C006,0.2708055555555555
CD08,C007,0.25066666666666665
CD08,C008,0.38555555555555554
CD08,C009,0.2341111111111111
CD08,C010,0.1936388888888889
CD08,C011,0.6688333333333334
CD08,C012,0.29105555555555557
CD08,C013,0.4241666666666667
CD08,C014,0.3393333333333333
CD08,C015,0.18055555555555555
CD08,C016,0.2747222222222222
CD08,C017,0.49961111111111106
CD08,C018,0.3491944444444444
CD08,C019,0.17283333333333334
CD08,C020,0.31330555555555556
CD08,C021,0.17994444444444443
CD08,C022,0.20591666666666666
CD08,C023,0.0
CD08,C024,0.2110277777777778
CD08,C025,0.45355555555555555
CD09,C001,0.50375
CD09,C002,0.4797777777777778
CD09,C003,0.14680555555555555
CD09,C004,0.4996388888888889
CD09,C005,0.5185
CD09,C006,0.24422222222222223
CD09,C007,0.2363611111111111
CD09,C008,0.52125
CD09,C009,0.3475
CD09,C010,0.3382222222222222
CD09,C011,0.8045277777777778
CD09,C012,0.3794166666666667
CD09,C013,0.5546944444444445
CD09,C014,0.47502777777777777
CD09,C015,0.19575
CD09,C016,0.09322222222222223
CD09,C017,0.6353055555555556
CD09,C018,0.31805555555555554
CD09,C019,0.14919444444444446
CD09,C020,0.426
CD09,C021,0.31777777777777777
CD09,C022,0.3418611111111111
CD09,C023,0.18494444444444444
CD09,C024,0.0
CD09,C025,0.58925
CD10,C001,0.334
CD10,C002,0.8166944444444444
CD10,C003,0.4968888888888889
CD10,C004,0.16627777777777777
CD10,C005,0.16541666666666666
CD10,C006,0.5095555555555555
CD10,C007,0.5009166666666667
CD10,C008,0.08208333333333333
CD10,C009,0.31033333333333335
CD10,C010,0.35261111111111115
CD10,C011,0.3080555555555556
CD10,C012,0.5356666666666667
CD10,C013,0.18422222222222223
CD10,C014,0.24858333333333332
CD10,C015,0.40541666666666665
CD10,C016,0.656
CD10,C017,0.07272222222222223
CD10,C018,0.6549722222222223
CD10,C019,0.5541111111111111
CD10,C020,0.32858333333333334
CD10,C021,0.3895
CD10,C022,0.301
CD10,C023,0.46875
CD10,C024,0.5923055555555556
CD10,C025,0.0
C076,C026,0.0
C076,C027,0.7731111111111111
C076,C028,0.38722222222222225
C076,C029,0.23811111111111113
C076,C030,0.3366111111111111
C076,C031,0.47625
C076,C032,0.45502777777777775
C076,C033,0.35061111111111115
C076,C034,0.35875
C076,C035,0.23291666666666666
C076,C036,0.5958055555555556
C076,C037,0.3363333333333333
C076,C038,0.1673888888888889
C076,C039,0.3506944444444444
C076,C040,0.39466666666666667
C076,C041,0.5499722222222222
C076,C042,0.3431388888888889
C076,C043,0.6113888888888889
C076,C044,0.44808333333333333
C076,C045,0.1885277777777778
C076,C046,0.2621388888888889
C076,C047,0.2876666666666666
C076,C048,0.3658888888888889
C076,C049,0.48627777777777775
C076,C050,0.3073888888888889
C077,C026,0.8478055555555555
C077,C027,0.0
C077,C028,0.4548611111111111
C077,C029,0.7709722222222222
C077,C030,0.7898333333333334
C077,C031,0.45325
C077,C032,0.46944444444444444
C077,C033,0.7925833333333334
C077,C034,0.6133888888888889
C077,C035,0.6553055555555556
C077,C036,1.0758611111111112
C077,C037,0.7631666666666667
C077,C038,0.854361111111111
C077,C039,0.7463611111111111
C077,C040,0.46163888888888893
C077,C041,0.35625
C077,C042,0.9066388888888889
C077,C043,0.18883333333333333
C077,C044,0.3955833333333333
C077,C045,0.7495555555555555
C077,C046,0.6416111111111111
C077,C047,0.6420555555555556
C077,C048,0.5143888888888889
C077,C049,0.43966666666666665
C077,C050,0.8605833333333333
C078,C026,0.44830555555555557
C078,C027,0.4651388888888889
C078,C028,0.0
C078,C029,0.4058055555555556
C078,C030,0.42466666666666664
C078,C031,0.21172222222222223
C078,C032,0.19158333333333336
C078,C033,0.42741666666666667
C078,C034,0.27322222222222226
C078,C035,0.24180555555555555
C078,C036,0.7106944444444444
C078,C037,0.3253055555555555
C078,C038,0.45716666666666667
C078,C039,0.38119444444444445
C078,C040,0.12147222222222223
C078,C041,0.22894444444444445
C078,C042,0.5414722222222222
C078,C043,0.30341666666666667
C078,C044,0.12705555555555556
C078,C045,0.3480833333333333
C078,C046,0.22811111111111113
C078,C047,0.2477777777777778
C078,C048,0.09336111111111112
C078,C049,0.16524999999999998
C078,C050,0.49541666666666667
C079,C026,0.21861111111111112
C079,C027,0.7405833333333333
C079,C028,0.367
C079,C029,0.0
C079,C030,0.1860277777777778
C079,C031,0.43344444444444447
C079,C032,0.42480555555555555
C079,C033,0.18436111111111111
C079,C034,0.2674166666666667
C079,C035,0.21269444444444446
C079,C036,0.44875
C079,C037,0.3877222222222222
C079,C038,0.09236111111111112
C079,C039,0.24155555555555555
C079,C040,0.3293055555555556
C079,C041,0.5297499999999999
C079,C042,0.20819444444444443
C079,C043,0.5788611111111112
C079,C044,0.4278611111111111
C079,C045,0.18063888888888888
C079,C046,0.25425
C079,C047,0.22805555555555557
C079,C048,0.35097222222222224
C079,C049,0.46605555555555556
C079,C050,0.16033333333333336
C080,C026,0.29383333333333334
C080,C027,0.7023888888888888
C080,C028,0.38258333333333333
C080,C029,0.17916666666666667
C080,C030,0.0
C080,C031,0.39525000000000005
C080,C032,0.38661111111111107
C080,C033,0.10019444444444445
C080,C034,0.1960277777777778
C080,C035,0.23830555555555555
C080,C036,0.34430555555555553
C080,C037,0.44308333333333333
C080,C038,0.23183333333333334
C080,C039,0.12233333333333332
C080,C040,0.2911111111111111
C080,C041,0.5416944444444444
C080,C042,0.21425
C080,C043,0.5406666666666667
C080,C044,0.43980555555555556
C080,C045,0.2558611111111111
C080,C046,0.27519444444444446
C080,C047,0.18669444444444444
C080,C048,0.35444444444444445
C080,C049,0.478
C080,C050,0.16819444444444445
C081,C026,0.5206388888888889
C081,C027,0.42394444444444446
C081,C028,0.22625
C081,C029,0.44380555555555556
C081,C030,0.46019444444444446
C081,C031,0.0
C081,C032,0.08836111111111111
C081,C033,0.46294444444444444
C081,C034,0.23925
C081,C035,0.3455
C081,C036,0.7462222222222222
C081,C037,0.5318888888888889
C081,C038,0.5271944444444445
C081,C039,0.4167222222222222
C081,C040,0.17452777777777775
C081,C041,0.2877222222222222
C081,C042,0.577
C081,C043,0.26222222222222225
C081,C044,0.17830555555555555
C081,C045,0.4537777777777778
C081,C046,0.3578888888888889
C081,C047,0.3148888888888889
C081,C048,0.29894444444444446
C081,C049,0.2565277777777778
C081,C050,0.5309444444444444
C082,C026,0.48627777777777775
C082,C027,0.4389166666666666
C082,C028,0.20041666666666666
C082,C029,0.40944444444444444
C082,C030,0.4283055555555556
C082,C031,0.051055555555555555
C082,C032,0.0
C082,C033,0.4310555555555555
C082,C034,0.25172222222222224
C082,C035,0.31113888888888885
C082,C036,0.7143333333333333
C082,C037,0.5060555555555556
C082,C038,0.49283333333333335
C082,C039,0.38483333333333336
C082,C040,0.14302777777777778
C082,C041,0.3095277777777778
C082,C042,0.5451111111111111
C082,C043,0.27719444444444447
C082,C044,0.19280555555555556
C082,C045,0.4194166666666667
C082,C046,0.3320555555555556
C082,C047,0.28052777777777776
C082,C048,0.2762222222222222
C082,C049,0.2710277777777778
C082,C050,0.49905555555555553
C083,C026,0.3535277777777778
C083,C027,0.7603611111111112
C083,C028,0.44055555555555553
C083,C029,0.17294444444444446
C083,C030,0.09066666666666666
C083,C031,0.4532222222222222
C083,C032,0.44458333333333333
C083,C033,0.0
C083,C034,0.254
C083,C035,0.29627777777777775
C083,C036,0.28811111111111115
C083,C037,0.5010555555555556
C083,C038,0.22038888888888888
C083,C039,0.17558333333333334
C083,C040,0.34908333333333336
C083,C041,0.5996666666666667
C083,C042,0.1304722222222222
C083,C043,0.5986388888888888
C083,C044,0.49777777777777776
C083,C045,0.31555555555555553
C083,C046,0.33316666666666667
C083,C047,0.24466666666666664
C083,C048,0.41241666666666665
C083,C049,0.5359722222222222
C083,C050,0.08441666666666665
C084,C026,0.32425
C084,C027,0.5795555555555556
C084,C028,0.25975
C084,C029,0.24741666666666667
C084,C030,0.22547222222222224
C084,C031,0.2724166666666667
C084,C032,0.2637777777777778
C084,C033,0.22822222222222222
C084,C034,0.0
C084,C035,0.15216666666666664
C084,C036,0.5115000000000001
C084,C037,0.35694444444444445
C084,C038,0.3308055555555556
C084,C039,0.18200000000000002
C084,C040,0.16827777777777778
C084,C041,0.41886111111111113
C084,C042,0.3422777777777778
C084,C043,0.41783333333333333
C084,C044,0.3169722222222222
C084,C045,0.2604444444444445
C084,C046,0.18905555555555556
C084,C047,0.12227777777777778
C084,C048,0.2271388888888889
C084,C049,0.35516666666666663
C084,C050,0.2962222222222222
C085,C026,0.27691666666666664
C085,C027,0.5646111111111111
C085,C028,0.17872222222222223
C085,C029,0.22816666666666666
C085,C030,0.24416666666666667
C085,C031,0.26775
C085,C032,0.2465277777777778
C085,C033,0.24691666666666667
C085,C034,0.16305555555555556
C085,C035,0.0
C085,C036,0.5301944444444444
C085,C037,0.2702777777777778
C085,C038,0.28577777777777774
C085,C039,0.20069444444444445
C085,C040,0.18616666666666667
C085,C041,0.34147222222222223
C085,C042,0.36097222222222225
C085,C043,0.4028888888888889
C085,C044,0.23958333333333334
C085,C045,0.15383333333333332
C085,C046,0.09461111111111112
C085,C047,0.09197222222222223
C085,C048,0.16269444444444445
C085,C049,0.2777777777777778
C085,C050,0.3149166666666667
C086,C026,0.61375
C086,C027,1.0223055555555556
C086,C028,0.7025
C086,C029,0.4541388888888889
C086,C030,0.3283055555555556
C086,C031,0.7151666666666666
C086,C032,0.7065277777777778
C086,C033,0.2925
C086,C034,0.5159444444444444
C086,C035,0.5582222222222222
C086,C036,0.0
C086,C037,0.763
C086,C038,0.47208333333333335
C086,C039,0.40469444444444447
C086,C040,0.6110277777777777
C086,C041,0.8616111111111112
C086,C042,0.3566944444444444
C086,C043,0.8605833333333333
C086,C044,0.7597222222222222
C086,C045,0.5757777777777778
C086,C046,0.5951111111111111
C086,C047,0.5066111111111111
C086,C048,0.6743611111111111
C086,C049,0.7979166666666667
C086,C050,0.31063888888888885
C087,C026,0.34155555555555556
C087,C027,0.7558055555555556
C087,C028,0.3353055555555555
C087,C029,0.40761111111111115
C087,C030,0.4236111111111111
C087,C031,0.4788611111111111
C087,C032,0.4576388888888889
C087,C033,0.42636111111111114
C087,C034,0.3425
C087,C035,0.22116666666666668
C087,C036,0.7096388888888888
C087,C037,0.0
C087,C038,0.3998611111111111
C087,C039,0.3801388888888889
C087,C040,0.3972777777777778
C087,C041,0.5005555555555555
C087,C042,0.5404166666666667
C087,C043,0.5940833333333333
C087,C044,0.4177222222222222
C087,C045,0.26566666666666666
C087,C046,0.19833333333333333
C087,C047,0.2714166666666667
C087,C048,0.2698888888888889
C087,C049,0.4259722222222222
C087,C050,0.49436111111111114
C088,C026,0.194
C088,C027,0.8000277777777778
C088,C028,0.4141388888888889
C088,C029,0.11483333333333333
C088,C030,0.27944444444444444
C088,C031,0.5031666666666667
C088,C032,0.48194444444444445
C088,C033,0.2451111111111111
C088,C034,0.3661666666666667
C088,C035,0.2598333333333333
C088,C036,0.47108333333333335
C088,C037,0.4099166666666667
C088,C038,0.0
C088,C039,0.3349722222222222
C088,C040,0.42158333333333337
C088,C041,0.5768888888888889
C088,C042,0.20727777777777778
C088,C043,0.6383055555555556
C088,C044,0.475
C088,C045,0.21597222222222223
C088,C046,0.28958333333333336
C088,C047,0.3145833333333333
C088,C048,0.39811111111111114
C088,C049,0.5131944444444444
C088,C050,0.18266666666666667
C089,C026,0.3254722222222222
C089,C027,0.7010277777777777
C089,C028,0.3731111111111111
C089,C029,0.24863888888888888
C089,C030,0.10372222222222222
C089,C031,0.3888888888888889
C089,C032,0.3775
C089,C033,0.16627777777777777
C089,C034,0.18222222222222223
C089,C035,0.2386388888888889
C089,C036,0.3982777777777778
C089,C037,0.4434166666666667
C089,C038,0.3124444444444444
C089,C039,0.0
C089,C040,0.28974999999999995
C089,C041,0.5345555555555556
C089,C042,0.29547222222222225
C089,C043,0.5393055555555556
C089,C044,0.43266666666666664
C089,C045,0.2875
C089,C046,0.27552777777777776
C089,C047,0.18702777777777777
C089,C048,0.33894444444444444
C089,C049,0.47086111111111106
C089,C050,0.24941666666666665
C090,C026,0.4416111111111111
C090,C027,0.4480277777777778
C090,C028,0.14652777777777778
C090,C029,0.3647777777777778
C090,C030,0.38363888888888886
C090,C031,0.15230555555555556
C090,C032,0.14319444444444446
C090,C033,0.3863888888888889
C090,C034,0.1723888888888889
C090,C035,0.2664722222222222
C090,C036,0.6696666666666667
C090,C037,0.45525000000000004
C090,C038,0.4481666666666667
C090,C039,0.3401666666666666
C090,C040,0.0
C090,C041,0.30563888888888885
C090,C042,0.5004444444444445
C090,C043,0.2863055555555556
C090,C044,0.2023888888888889
C090,C045,0.37474999999999997
C090,C046,0.2875
C090,C047,0.2358611111111111
C090,C048,0.22233333333333333
C090,C049,0.24194444444444443
C090,C050,0.4543888888888889
CD01,C026,0.5613611111111111
CD01,C027,0.4544166666666667
CD01,C028,0.20441666666666666
CD01,C029,0.55725
CD01,C030,0.5761111111111111
CD01,C031,0.31272222222222223
CD01,C032,0.2919722222222222
CD01,C033,0.5788611111111112
CD01,C034,0.40511111111111114
CD01,C035,0.3958333333333333
CD01,C036,0.8621388888888888
CD01,C037,0.4370277777777778
CD01,C038,0.6123055555555557
CD01,C039,0.5326388888888889
CD01,C040,0.2533611111111111
CD01,C041,0.0
CD01,C042,0.6929166666666666
CD01,C043,0.2926944444444445
CD01,C044,0.1924722222222222
CD01,C045,0.4836111111111111
CD01,C046,0.37538888888888894
CD01,C047,0.3994722222222222
CD01,C048,0.24255555555555558
CD01,C049,0.10405555555555557
CD01,C050,0.6468611111111111
CD02,C026,0.3540555555555555
CD02,C027,0.8651944444444444
CD02,C028,0.5453888888888889
CD02,C029,0.22530555555555556
CD02,C030,0.20997222222222223
CD02,C031,0.5580555555555555
CD02,C032,0.5494166666666667
CD02,C033,0.12663888888888888
CD02,C034,0.35883333333333334
CD02,C035,0.4011111111111111
CD02,C036,0.35261111111111115
CD02,C037,0.5699722222222222
CD02,C038,0.20427777777777778
CD02,C039,0.2966111111111111
CD02,C040,0.45391666666666663
CD02,C041,0.7044999999999999
CD02,C042,0.0
CD02,C043,0.7034722222222223
CD02,C044,0.6026111111111111
CD02,C045,0.36333333333333334
CD02,C046,0.43694444444444447
CD02,C047,0.34950000000000003
CD02,C048,0.51725
CD02,C049,0.6408055555555556
CD02,C050,0.07508333333333334
CD03,C026,0.8218888888888889
CD03,C027,0.16172222222222224
CD03,C028,0.42894444444444446
CD03,C029,0.7450555555555555
CD03,C030,0.7639166666666667
CD03,C031,0.42733333333333334
CD03,C032,0.4435277777777778
CD03,C033,0.7666666666666667
CD03,C034,0.5874722222222223
CD03,C035,0.6293888888888889
CD03,C036,1.0499444444444446
CD03,C037,0.73725
CD03,C038,0.8284444444444444
CD03,C039,0.7204444444444444
CD03,C040,0.4357222222222222
CD03,C041,0.33033333333333337
CD03,C042,0.8807222222222222
CD03,C043,0.0
CD03,C044,0.36966666666666664
CD03,C045,0.7236388888888888
CD03,C046,0.6156944444444444
CD03,C047,0.6161388888888889
CD03,C048,0.4884722222222222
CD03,C049,0.41375
CD03,C050,0.8346666666666667
CD04,C026,0.5184722222222222
CD04,C027,0.38233333333333336
CD04,C028,0.14552777777777778
CD04,C029,0.45488888888888884
CD04,C030,0.47375
CD04,C031,0.18358333333333332
CD04,C032,0.18341666666666664
CD04,C033,0.47650000000000003
CD04,C034,0.3171388888888889
CD04,C035,0.3283888888888889
CD04,C036,0.7597777777777778
CD04,C037,0.4538333333333333
CD04,C038,0.5273333333333333
CD04,C039,0.43027777777777776
CD04,C040,0.17544444444444446
CD04,C041,0.15669444444444444
CD04,C042,0.5905555555555555
CD04,C043,0.22061111111111112
CD04,C044,0.0
CD04,C045,0.41825
CD04,C046,0.31469444444444444
CD04,C047,0.3259722222222222
CD04,C048,0.20505555555555557
CD04,C049,0.1411388888888889
CD04,C050,0.5445
CD05,C026,0.18408333333333335
CD05,C027,0.6637777777777778
CD05,C028,0.2778888888888889
CD05,C029,0.18005555555555558
CD05,C030,0.28125
CD05,C031,0.36691666666666667
CD05,C032,0.34569444444444447
CD05,C033,0.29525
CD05,C034,0.23211111111111113
CD05,C035,0.12358333333333332
CD05,C036,0.5785277777777778
CD05,C037,0.2437777777777778
CD05,C038,0.19294444444444445
CD05,C039,0.26975
CD05,C040,0.2853333333333333
CD05,C041,0.4321944444444445
CD05,C042,0.36869444444444444
CD05,C043,0.5020555555555556
CD05,C044,0.3303055555555555
CD05,C045,0.0
CD05,C046,0.11030555555555556
CD05,C047,0.1610277777777778
CD05,C048,0.2586111111111111
CD05,C049,0.3685
CD05,C050,0.3218888888888889
CD06,C026,0.3067777777777778
CD06,C027,0.571861111111111
CD06,C028,0.18263888888888888
CD06,C029,0.26563888888888887
CD06,C030,0.2816388888888889
CD06,C031,0.2985555555555555
CD06,C032,0.2773333333333333
CD06,C033,0.28438888888888886
CD06,C034,0.20052777777777778
CD06,C035,0.07919444444444446
CD06,C036,0.5676666666666667
CD06,C037,0.21208333333333335
CD06,C038,0.31563888888888886
CD06,C039,0.23816666666666667
CD06,C040,0.21697222222222223
CD06,C041,0.33566666666666667
CD06,C042,0.3984444444444445
CD06,C043,0.4101388888888889
CD06,C044,0.23377777777777778
CD06,C045,0.18280555555555555
CD06,C046,0.0
CD06,C047,0.12944444444444445
CD06,C048,0.16880555555555557
CD06,C049,0.2719722222222222
CD06,C050,0.35238888888888886
CD07,C026,0.27316666666666667
CD07,C027,0.6028888888888889
CD07,C028,0.2653888888888889
CD07,C029,0.19633333333333333
CD07,C030,0.21519444444444447
CD07,C031,0.29575
CD07,C032,0.2871111111111111
CD07,C033,0.21794444444444444
CD07,C034,0.1297222222222222
CD07,C035,0.11719444444444443
CD07,C036,0.5012222222222222
CD07,C037,0.3219722222222222
CD07,C038,0.2797222222222222
