i,j,dist_km
C083,C011,5.0296
C083,C012,20.1545
C083,C013,7.2368999999999994
C083,C014,4.8703
C083,C015,15.392100000000001
C083,C016,27.4763
C083,C017,4.7886999999999995
C083,C018,29.824900000000003
C083,C019,24.0232
C083,C020,10.688799999999999
C083,C021,15.3842
C083,C022,10.219700000000001
C083,C023,17.4079
C083,C024,26.1297
C083,C025,3.017
C084,C001,16.5126
C084,C002,26.9922
C084,C003,11.146799999999999
C084,C004,9.609399999999999
C084,C005,7.3985
C084,C006,12.686
C084,C007,11.457600000000001
C084,C008,8.2735
C084,C009,0.0
C084,C010,6.8517
C084,C011,13.1969
C084,C012,13.5799
C084,C013,12.8385
C084,C014,6.022399999999999
C084,C015,6.9001
C084,C016,18.9842
C084,C017,12.4426
C084,C018,21.332900000000002
C084,C019,15.5311
C084,C020,12.3016
C084,C021,8.8095
C084,C022,4.402
C084,C023,10.179799999999998
C084,C024,17.6376
C084,C025,10.6708
C085,C001,13.5993
C085,C002,27.7658
C085,C003,8.767299999999999
C085,C004,9.380700000000001
C085,C005,10.970799999999999
C085,C006,13.443299999999999
C085,C007,12.4805
C085,C008,11.845799999999999
C085,C009,6.6512
C085,C010,0.0
C085,C011,16.769099999999998
C085,C012,9.5752
C085,C013,13.541799999999999
C085,C014,9.5946
C085,C015,10.3698
C085,C016,16.9615
C085,C017,16.0148
C085,C018,22.1064
C085,C019,13.5084
C085,C020,6.2543999999999995
C085,C021,3.2011
C085,C022,3.3599
C085,C023,7.086
C085,C024,15.615
C085,C025,14.2431
C086,C001,19.9501
C086,C002,40.0108
C086,C003,24.1654
C086,C004,10.4792
C086,C005,6.1868
C086,C006,25.7046
C086,C007,24.4761
C086,C008,5.119
C086,C009,13.7768
C086,C010,17.9528
C086,C011,0.0
C086,C012,24.681
C086,C013,12.2247
C086,C014,8.3251
C086,C015,19.918599999999998
C086,C016,32.0028
C086,C017,7.9076
C086,C018,34.3514
C086,C019,28.549599999999998
C086,C020,15.2306
C086,C021,19.9106
C086,C022,14.7462
C086,C023,21.9344
C086,C024,30.656200000000002
C086,C025,6.1358999999999995
C087,C001,12.625200000000001
C087,C002,33.8106
C087,C003,10.5091
C087,C004,15.9417
C087,C005,17.5317
C087,C006,20.728
C087,C007,19.7652
C087,C008,18.4067
C087,C009,13.2121
C087,C010,7.337
C087,C011,23.330099999999998
C087,C012,0.0
C087,C013,15.4845
C087,C014,16.1556
C087,C015,17.6545
C087,C016,18.3496
C087,C017,22.5758
C087,C018,28.1512
C087,C019,17.6295
C087,C020,8.8431
C087,C021,6.0272
C087,C022,9.9208
C087,C023,8.6424
C087,C024,15.096200000000001
C087,C025,20.804
C088,C001,8.658700000000001
C088,C002,38.7112
C088,C003,19.7127
C088,C004,3.6660999999999997
C088,C005,8.943700000000002
C088,C006,24.3888
C088,C007,23.426
C088,C008,9.295200000000001
C088,C009,13.8018
C088,C010,11.1647
C088,C011,12.414100000000001
C088,C012,13.944700000000001
C088,C013,0.0
C088,C014,12.8178
C088,C015,21.3153
C088,C016,27.907
C088,C017,9.941600000000001
C088,C018,33.0519
C088,C019,24.453799999999998
C088,C020,7.9962
C088,C021,13.174
C088,C022,13.424100000000001
C088,C023,18.0315
C088,C024,26.5604
C088,C025,6.6563
C089,C001,17.2551
C089,C002,32.1514
C089,C003,16.6387
C089,C004,10.352
C089,C005,3.2373000000000003
C089,C006,15.2207
C089,C007,15.1284
C089,C008,4.6058
C089,C009,6.9441999999999995
C089,C010,11.3134
C089,C011,8.4133
C089,C012,18.0415
C089,C013,13.001700000000001
C089,C014,0.0
C089,C015,12.059299999999999
C089,C016,24.467299999999998
C089,C017,9.1985
C089,C018,26.492099999999997
C089,C019,21.014200000000002
C089,C020,12.5356
C089,C021,13.2712
C089,C022,8.1068
C089,C023,14.5507
C089,C024,23.1207
C089,C025,7.426699999999999
C090,C001,20.6382
C090,C002,20.7288
C090,C003,5.7643
C090,C004,13.735100000000001
C090,C005,15.333
C090,C006,6.424
C090,C007,5.7816
C090,C008,16.208
C090,C009,6.1248000000000005
C090,C010,10.572700000000001
C090,C011,21.131400000000003
C090,C012,15.4662
C090,C013,16.9642
C090,C014,13.9569
C090,C015,0.0
C090,C016,13.601700000000001
C090,C017,20.377
C090,C018,15.0694
C090,C019,7.949
C090,C020,16.0226
C090,C021,10.855
C090,C022,8.1285
C090,C023,8.2041
C090,C024,12.2552
C090,C025,18.6053
CD01,C001,26.2655
CD01,C002,15.82
CD01,C003,10.1055
CD01,C004,26.4196
CD01,C005,28.017599999999998
CD01,C006,16.168
CD01,C007,12.1875
CD01,C008,28.892599999999998
CD01,C009,20.5257
CD01,C010,18.3565
CD01,C011,33.8159
CD01,C012,17.8111
CD01,C013,30.425
CD01,C014,26.6414
CD01,C015,14.866200000000001
CD01,C016,0.0
CD01,C017,33.0616
CD01,C018,10.1607
CD01,C019,6.4528
CD01,C020,21.411099999999998
CD01,C021,16.9241
CD01,C022,20.126900000000003
CD01,C023,11.3612
CD01,C024,4.4756
CD01,C025,31.289900000000003
CD02,C001,18.171200000000002
CD02,C002,39.839400000000005
CD02,C003,23.994
CD02,C004,7.030399999999999
CD02,C005,6.9738
CD02,C006,25.5332
CD02,C007,24.3048
CD02,C008,4.7856000000000005
CD02,C009,13.6054
CD02,C010,17.7814
CD02,C011,7.9045
CD02,C012,23.4572
CD02,C013,10.2575
CD02,C014,9.729700000000001
CD02,C015,19.7473
CD02,C016,31.831400000000002
CD02,C017,0.0
CD02,C018,34.18
CD02,C019,28.3783
CD02,C020,13.9169
CD02,C021,19.0947
CD02,C022,14.5748
CD02,C023,21.763
CD02,C024,30.4848
CD02,C025,2.5714
CD03,C001,39.1735
CD03,C002,5.6594
CD03,C003,21.3476
CD03,C004,32.2704
CD03,C005,33.868300000000005
CD03,C006,19.33
CD03,C007,19.709
CD03,C008,34.743300000000005
CD03,C009,25.1971
CD03,C010,29.3253
CD03,C011,39.6667
CD03,C012,32.5937
CD03,C013,35.4995
CD03,C014,32.492200000000004
CD03,C015,19.537599999999998
CD03,C016,14.3303
CD03,C017,38.9124
CD03,C018,0.0
CD03,C019,15.347
CD03,C020,32.3037
CD03,C021,28.2518
CD03,C022,26.6639
CD03,C023,23.5246
CD03,C024,18.6627
CD03,C025,37.1406
CD04,C001,24.674400000000002
CD04,C002,16.2285
CD04,C003,6.7346
CD04,C004,20.2162
CD04,C005,21.8141
CD04,C006,8.7698
CD04,C007,8.5991
CD04,C008,22.6891
CD04,C009,14.178799999999999
CD04,C010,14.2554
CD04,C011,27.6124
CD04,C012,17.980700000000002
CD04,C013,24.6169
CD04,C014,20.437900000000003
CD04,C015,8.7418
CD04,C016,5.1556999999999995
CD04,C017,26.8581
CD04,C018,10.5691
CD04,C019,0.0
CD04,C020,16.9411
CD04,C021,13.181899999999999
CD04,C022,14.6096
CD04,C023,8.9116
CD04,C024,5.3775
CD04,C025,25.0864
CD05,C001,8.3506
CD05,C002,33.4327
CD05,C003,14.4342
CD05,C004,4.7734
CD05,C005,8.4375
CD05,C006,19.1103
CD05,C007,18.1474
CD05,C008,9.8758
CD05,C009,11.04
CD05,C010,5.8862
CD05,C011,14.7992
CD05,C012,9.6396
CD05,C013,8.2931
CD05,C014,13.9834
CD05,C015,16.0367
CD05,C016,20.2267
CD05,C017,17.8729
CD05,C018,27.7733
CD05,C019,16.7736
CD05,C020,0.0
CD05,C021,5.982399999999999
CD05,C022,7.7486999999999995
CD05,C023,11.7535
CD05,C024,18.8801
CD05,C025,9.548
CD06,C001,14.6015
CD06,C002,27.294400000000003
CD06,C003,6.8392
CD06,C004,11.654
CD06,C005,13.2441
CD06,C006,13.8904
CD06,C007,12.9276
CD06,C008,14.1191
CD06,C009,8.9245
CD06,C010,3.0494
CD06,C011,19.0424
CD06,C012,6.1615
CD06,C013,14.544
CD06,C014,11.867899999999999
CD06,C015,10.8169
CD06,C016,14.566600000000001
CD06,C017,18.2881
CD06,C018,21.635099999999998
CD06,C019,11.1134
CD06,C020,6.769100000000001
CD06,C021,0.0
CD06,C022,5.6331999999999995
CD06,C023,5.7761000000000005
CD06,C024,13.22
CD06,C025,16.5164
CD07,C001,14.217799999999999
CD07,C002,28.1982
CD07,C003,12.1199
CD07,C004,7.3147
CD07,C005,8.912700000000001
CD07,C006,13.8919
CD07,C007,12.6635
CD07,C008,9.787700000000001
CD07,C009,4.7441
CD07,C010,3.9381
CD07,C011,14.711
CD07,C012,10.6662
CD07,C013,10.5438
CD07,C014,7.5365
CD07,C015,8.106
CD07,C016,20.3141
CD07,C017,13.956700000000001
CD07,C018,22.5388
CD07,C019,16.861
CD07,C020,9.3879
CD07,C021,5.895899999999999
CD07,C022,0.0
CD07,C023,9.545
CD07,C024,18.9675
CD07,C025,12.185
CD08,C001,18.4444
CD08,C002,25.6576
CD08,C003,2.0732
CD08,C004,15.7972
CD08,C005,17.3952
CD08,C006,14.235700000000001
CD08,C007,12.1601
CD08,C008,18.2702
CD08,C009,10.6975
CD08,C010,6.8841
CD08,C011,23.1935
CD08,C012,8.4367
CD08,C013,18.387
CD08,C014,16.019
CD08,C015,9.752600000000001
CD08,C016,12.9297
CD08,C017,22.4392
CD08,C018,19.9982
CD08,C019,9.4765
CD08,C020,9.7624
CD08,C021,5.8106
CD08,C022,8.8929
CD08,C023,0.0
CD08,C024,11.5831
CD08,C025,20.6675
CD09,C001,23.2239
CD09,C002,23.3537
CD09,C003,7.063899999999999
CD09,C004,23.3781
CD09,C005,24.976
CD09,C006,12.5786
CD09,C007,11.992
CD09,C008,25.851
CD09,C009,17.4842
CD09,C010,15.3149
CD09,C011,30.7744
CD09,C012,14.7695
CD09,C013,27.3834
CD09,C014,23.5999
CD09,C015,11.8247
CD09,C016,3.9724
CD09,C017,30.02
CD09,C018,17.6944
CD09,C019,7.3447
CD09,C020,18.3695
CD09,C021,13.8825
CD09,C022,17.0853
CD09,C023,8.319600000000001
CD09,C024,0.0
CD09,C025,28.2483
CD10,C001,14.3974
CD10,C002,37.405300000000004
CD10,C003,21.559900000000003
CD10,C004,4.7382
CD10,C005,5.289
CD10,C006,23.0991
CD10,C007,21.8706
CD10,C008,3.1008
CD10,C009,11.171299999999999
CD10,C010,15.347299999999999
CD10,C011,6.2197
CD10,C012,20.0676
CD10,C013,6.4837
CD10,C014,9.3905
CD10,C015,17.3131
CD10,C016,29.397299999999998
CD10,C017,2.4778000000000002
CD10,C018,31.745900000000002
CD10,C019,25.9441
CD10,C020,11.2326
CD10,C021,17.3051
CD10,C022,12.1407
CD10,C023,19.3289
CD10,C024,28.0507
CD10,C025,0.0
C076,C026,0.0
C076,C027,39.8538
C076,C028,20.8553
C076,C029,10.6957
C076,C030,14.535
C076,C031,25.531299999999998
C076,C032,24.5685
C076,C033,15.9734
C076,C034,17.858
C076,C035,12.3072
C076,C036,20.136
C076,C037,11.4421
C076,C038,8.4036
C076,C039,17.5897
C076,C040,22.4578
C076,C041,29.0495
C076,C042,17.983400000000003
C076,C043,34.1944
C076,C044,25.596400000000003
C076,C045,8.264
C076,C046,13.441799999999999
C076,C047,14.5667
C076,C048,15.2343
C076,C049,27.702900000000003
C076,C050,14.378200000000001
C077,C026,38.431
C077,C027,0.0
C077,C028,20.605
C077,C029,31.5278
C077,C030,33.125800000000005
C077,C031,18.5875
C077,C032,18.9664
C077,C033,34.000800000000005
C077,C034,24.4545
C077,C035,28.5827
C077,C036,38.924099999999996
C077,C037,31.8511
C077,C038,34.7569
C077,C039,31.749599999999997
C077,C040,18.795
C077,C041,13.5877
C077,C042,38.1698
C077,C043,7.0192
C077,C044,14.6044
C077,C045,31.5612
C077,C046,27.5092
C077,C047,25.9213
C077,C048,22.782
C077,C049,17.9202
C077,C050,36.3981
C078,C026,20.2922
C078,C027,22.3547
C078,C028,0.0
C078,C029,17.702099999999998
C078,C030,19.3
C078,C031,10.879
C078,C032,8.8035
C078,C033,20.175
C078,C034,12.055399999999999
C078,C035,9.0165
C078,C036,25.0984
C078,C037,10.056799999999999
C078,C038,20.2347
C078,C039,17.9239
C078,C040,6.395899999999999
C078,C041,9.6268
C078,C042,24.344099999999997
C078,C043,16.695400000000003
C078,C044,6.1737
C078,C045,12.5589
C078,C046,7.943
C078,C047,10.797799999999999
C078,C048,2.0733
C078,C049,8.2802
C078,C050,22.5723
C079,C026,10.6463
C079,C027,33.712900000000005
C079,C028,17.229400000000002
C079,C029,0.0
C079,C030,5.399
C079,C031,19.4067
C079,C032,18.1783
C079,C033,5.453399999999999
C079,C034,10.258799999999999
C079,C035,8.6814
C079,C036,10.6026
C079,C037,14.7618
C079,C038,3.4627
C079,C039,9.273100000000001
C079,C040,13.6208
C079,C041,25.4237
C079,C042,6.2942
C079,C043,28.0536
C079,C044,21.970599999999997
C079,C045,5.9268
C079,C046,11.1046
C079,C047,8.459200000000001
C079,C048,15.548200000000001
C079,C049,24.077099999999998
C079,C050,4.8448
C080,C026,13.9257
C080,C027,33.9864
C080,C028,18.140900000000002
C080,C029,5.597
C080,C030,0.0
C080,C031,19.6801
C080,C032,18.451700000000002
C080,C033,3.2563
C080,C034,7.7523
C080,C035,11.9284
C080,C036,6.5149
C080,C037,18.6565
C080,C038,8.690700000000001
C080,C039,3.3164000000000002
C080,C040,13.894200000000001
C080,C041,25.9783
C080,C042,7.4253
C080,C043,28.327
C080,C044,22.5252
C080,C045,9.2062
C080,C046,13.8862
C080,C047,8.7218
C080,C048,15.91
C080,C049,24.6318
C080,C050,5.6536
C081,C026,26.688200000000002
C081,C027,19.536099999999998
C081,C028,9.2053
C081,C029,19.785
C081,C030,16.292
C081,C031,0.0
C081,C032,2.2074000000000003
C081,C033,17.167
C081,C034,8.9903
C081,C035,16.6226
C081,C036,22.0903
C081,C037,19.3491
C081,C038,23.0141
C081,C039,14.915799999999999
C081,C040,5.5966000000000005
C081,C041,14.724200000000002
C081,C042,21.336
C081,C043,13.876700000000001
C081,C044,7.5633
C081,C045,22.0725
C081,C046,13.6735
C081,C047,14.1785
C081,C048,11.3714
C081,C049,11.7477
C081,C050,19.5643
C082,C026,25.0323
C082,C027,19.3795
C082,C028,9.043700000000001
C082,C029,18.1292
C082,C030,19.7272
C082,C031,1.3888
C082,C032,0.0
C082,C033,20.6022
C082,C034,9.2521
C082,C035,14.9668
C082,C036,25.5255
C082,C037,19.1875
C082,C038,21.3583
C082,C039,18.351
C082,C040,6.9489
C082,C041,16.019299999999998
C082,C042,24.7712
C082,C043,13.7201
C082,C044,8.684700000000001
C082,C045,20.416700000000002
C082,C046,13.511899999999999
C082,C047,12.5227
C082,C048,11.4835
C082,C049,12.869200000000001
C082,C050,22.9995
C083,C026,15.4082
C083,C027,35.484300000000005
C083,C028,19.638900000000003
C083,C029,4.9316
C083,C030,2.3851999999999998
C083,C031,21.178099999999997
C083,C032,19.9497
C083,C033,0.0
C083,C034,9.2503
C083,C035,13.4263
C083,C036,5.0296
C083,C037,20.1545
C083,C038,7.2368999999999994
C083,C039,4.8703
C083,C040,15.392100000000001
C083,C041,27.4763
C083,C042,4.7886999999999995
C083,C043,29.824900000000003
C083,C044,24.0232
C083,C045,10.688799999999999
C083,C046,15.3842
C083,C047,10.219700000000001
C083,C048,17.4079
C083,C049,26.1297
C083,C050,3.017
C084,C026,16.5126
C084,C027,26.9922
C084,C028,11.146799999999999
C084,C029,9.609399999999999
C084,C030,7.3985
C084,C031,12.686
C084,C032,11.457600000000001
C084,C033,8.2735
C084,C034,0.0
C084,C035,6.8517
C084,C036,13.1969
C084,C037,13.5799
C084,C038,12.8385
C084,C039,6.022399999999999
C084,C040,6.9001
C084,C041,18.9842
C084,C042,12.4426
C084,C043,21.332900000000002
C084,C044,15.5311
C084,C045,12.3016
C084,C046,8.8095
C084,C047,4.402
C084,C048,10.179799999999998
C084,C049,17.6376
C084,C050,10.6708
C085,C026,13.5993
C085,C027,27.7658
C085,C028,8.767299999999999
C085,C029,9.380700000000001
C085,C030,10.970799999999999
C085,C031,13.443299999999999
C085,C032,12.4805
C085,C033,11.845799999999999
C085,C034,6.6512
C085,C035,0.0
C085,C036,16.769099999999998
C085,C037,9.5752
C085,C038,13.541799999999999
C085,C039,9.5946
C085,C040,10.3698
C085,C041,16.9615
C085,C042,16.0148
C085,C043,22.1064
C085,C044,13.5084
C085,C045,6.2543999999999995
C085,C046,3.2011
C085,C047,3.3599
C085,C048,7.086
C085,C049,15.615
C085,C050,14.2431
C086,C026,19.9501
C086,C027,40.0108
C086,C028,24.1654
C086,C029,10.4792
C086,C030,6.1868
C086,C031,25.7046
C086,C032,24.4761
C086,C033,5.119
C086,C034,13.7768
C086,C035,17.9528
C086,C036,0.0
C086,C037,24.681
C086,C038,12.2247
C086,C039,8.3251
C086,C040,19.918599999999998
C086,C041,32.0028
C086,C042,7.9076
C086,C043,34.3514
C086,C044,28.549599999999998
C086,C045,15.2306
C086,C046,19.9106
C086,C047,14.7462
C086,C048,21.9344
C086,C049,30.656200000000002
C086,C050,6.1358999999999995
C087,C026,12.625200000000001
C087,C027,33.8106
C087,C028,10.5091
C087,C029,15.9417
C087,C030,17.5317
C087,C031,20.728
C087,C032,19.7652
C087,C033,18.4067
C087,C034,13.2121
C087,C035,7.337
C087,C036,23.330099999999998
C087,C037,0.0
C087,C038,15.4845
C087,C039,16.1556
C087,C040,17.6545
C087,C041,18.3496
C087,C042,22.5758
C087,C043,28.1512
C087,C044,17.6295
C087,C045,8.8431
C087,C046,6.0272
C087,C047,9.9208
C087,C048,8.6424
C087,C049,15.096200000000001
C087,C050,20.804
C088,C026,8.658700000000001
C088,C027,38.7112
C088,C028,19.7127
C088,C029,3.6660999999999997
C088,C030,8.943700000000002
C088,C031,24.3888
C088,C032,23.426
C088,C033,9.295200000000001
C088,C034,13.8018
C088,C035,11.1647
C088,C036,12.414100000000001
C088,C037,13.944700000000001
C088,C038,0.0
C088,C039,12.8178
C088,C040,21.3153
C088,C041,27.907
C088,C042,9.941600000000001
C088,C043,33.0519
C088,C044,24.453799999999998
C088,C045,7.9962
C088,C046,13.174
C088,C047,13.424100000000001
C088,C048,18.0315
C088,C049,26.5604
C088,C050,6.6563
C089,C026,17.2551
C089,C027,32.1514
C089,C028,16.6387
C089,C029,10.352
C089,C030,3.2373000000000003
C089,C031,15.2207
C089,C032,15.1284
C089,C033,4.6058
C089,C034,6.9441999999999995
C089,C035,11.3134
C089,C036,8.4133
C089,C037,18.0415
C089,C038,13.001700000000001
C089,C039,0.0
C089,C040,12.059299999999999
C089,C041,24.467299999999998
C089,C042,9.1985
C089,C043,26.492099999999997
C089,C044,21.014200000000002
C089,C045,12.5356
C089,C046,13.2712
C089,C047,8.1068
C089,C048,14.5507
C089,C049,23.1207
C089,C050,7.426699999999999
C090,C026,20.6382
C090,C027,20.7288
C090,C028,5.7643
C090,C029,13.735100000000001
C090,C030,15.333
C090,C031,6.424
C090,C032,5.7816
C090,C033,16.208
C090,C034,6.1248000000000005
C090,C035,10.572700000000001
C090,C036,21.131400000000003
C090,C037,15.4662
C090,C038,16.9642
C090,C039,13.9569
C090,C040,0.0
C090,C041,13.601700000000001
C090,C042,20.377
C090,C043,15.0694
C090,C044,7.949
C090,C045,16.0226
C090,C046,10.855
C090,C047,8.1285
C090,C048,8.2041
C090,C049,12.2552
C090,C050,18.6053
CD01,C026,26.2655
CD01,C027,15.82
CD01,C028,10.1055
CD01,C029,26.4196
CD01,C030,28.017599999999998
CD01,C031,16.168
CD01,C032,12.1875
CD01,C033,28.892599999999998
CD01,C034,20.5257
CD01,C035,18.3565
CD01,C036,33.8159
CD01,C037,17.8111
CD01,C038,30.425
CD01,C039,26.6414
CD01,C040,14.866200000000001
CD01,C041,0.0
CD01,C042,33.0616
CD01,C043,10.1607
CD01,C044,6.4528
CD01,C045,21.411099999999998
CD01,C046,16.9241
CD01,C047,20.126900000000003
CD01,C048,11.3612
CD01,C049,4.4756
CD01,C050,31.289900000000003
CD02,C026,18.171200000000002
CD02,C027,39.839400000000005
CD02,C028,23.994
CD02,C029,7.030399999999999
CD02,C030,6.9738
CD02,C031,25.5332
CD02,C032,24.3048
CD02,C033,4.7856000000000005
CD02,C034,13.6054
CD02,C035,17.7814
CD02,C036,7.9045
CD02,C037,23.4572
CD02,C038,10.2575
CD02,C039,9.729700000000001
CD02,C040,19.7473
CD02,C041,31.831400000000002
CD02,C042,0.0
CD02,C043,34.18
CD02,C044,28.3783
CD02,C045,13.9169
CD02,C046,19.0947
CD02,C047,14.5748
CD02,C048,21.763
CD02,C049,30.4848
CD02,C050,2.5714
CD03,C026,39.1735
CD03,C027,5.6594
CD03,C028,21.3476
CD03,C029,32.2704
CD03,C030,33.868300000000005
CD03,C031,19.33
CD03,C032,19.709
CD03,C033,34.743300000000005
CD03,C034,25.1971
CD03,C035,29.3253
CD03,C036,39.6667
CD03,C037,32.5937
CD03,C038,35.4995
CD03,C039,32.492200000000004
CD03,C040,19.537599999999998
CD03,C041,14.3303
CD03,C042,38.9124
CD03,C043,0.0
CD03,C044,15.347
CD03,C045,32.3037
CD03,C046,28.2518
CD03,C047,26.6639
CD03,C048,23.5246
CD03,C049,18.6627
CD03,C050,37.1406
CD04,C026,24.674400000000002
CD04,C027,16.2285
CD04,C028,6.7346
CD04,C029,20.2162
CD04,C030,21.8141
CD04,C031,8.7698
CD04,C032,8.5991
CD04,C033,22.6891
CD04,C034,14.178799999999999
CD04,C035,14.2554
CD04,C036,27.6124
CD04,C037,17.980700000000002
CD04,C038,24.6169
CD04,C039,20.437900000000003
CD04,C040,8.7418
CD04,C041,5.1556999999999995
CD04,C042,26.8581
CD04,C043,10.5691
CD04,C044,0.0
CD04,C045,16.9411
CD04,C046,13.181899999999999
CD04,C047,14.6096
CD04,C048,8.9116
CD04,C049,5.3775
CD04,C050,25.0864
CD05,C026,8.3506
CD05,C027,33.4327
CD05,C028,14.4342
CD05,C029,4.7734
CD05,C030,8.4375
CD05,C031,19.1103
CD05,C032,18.1474
CD05,C033,9.8758
CD05,C034,11.04
CD05,C035,5.8862
CD05,C036,14.7992
CD05,C037,9.6396
CD05,C038,8.2931
CD05,C039,13.9834
CD05,C040,16.0367
CD05,C041,20.2267
CD05,C042,17.8729
CD05,C043,27.7733
CD05,C044,16.7736
CD05,C045,0.0
CD05,C046,5.982399999999999
CD05,C047,7.7486999999999995
CD05,C048,11.7535
CD05,C049,18.8801
CD05,C050,9.548
CD06,C026,14.6015
CD06,C027,27.294400000000003
CD06,C028,6.8392
CD06,C029,11.654
CD06,C030,13.2441
CD06,C031,13.8904
CD06,C032,12.9276
CD06,C033,14.1191
CD06,C034,8.9245
CD06,C035,3.0494
CD06,C036,19.0424
CD06,C037,6.1615
CD06,C038,14.544
CD06,C039,11.867899999999999
CD06,C040,10.8169
CD06,C041,14.566600000000001
CD06,C042,18.2881
CD06,C043,21.635099999999998
CD06,C044,11.1134
CD06,C045,6.769100000000001
CD06,C046,0.0
CD06,C047,5.6331999999999995
CD06,C048,5.7761000000000005
CD06,C049,13.22
CD06,C050,16.5164
CD07,C026,14.217799999999999
CD07,C027,28.1982
CD07,C028,12.1199
CD07,C029,7.3147
CD07,C030,8.912700000000001
CD07,C031,13.8919
CD07,C032,12.6635
CD07,C033,9.787700000000001
CD07,C034,4.7441
CD07,C035,3.9381
CD07,C036,14.711
CD07,C037,10.6662
CD07,C038,10.5438
CD07,C039,7.5365
CD07,C040,8.106
CD07,C041,20.3141
CD07,C042,13.956700000000001
CD07,C043,22.5388
CD07,C044,16.861
CD07,C045,9.3879
CD07,C046,5.895899999999999
CD07,C047,0.0
CD07,C048,9.545
CD07,C049,18.9675
CD07,C050,12.185
CD08,C026,18.4444
CD08,C027,25.6576
CD08,C028,2.0732
CD08,C029,15.7972
CD08,C030,17.3952
CD08,C031,14.235700000000001
CD08,C032,12.1601
CD08,C033,18.2702
CD08,C034,10.6975
CD08,C035,6.8841
CD08,C036,23.1935
CD08,C037,8.4367
CD08,C038,18.387
CD08,C039,16.019
CD08,C040,9.752600000000001
CD08,C041,12.9297
CD08,C042,22.4392
CD08,C043,19.9982
CD08,C044,9.4765
CD08,C045,9.7624
CD08,C046,5.8106
CD08,C047,8.8929
CD08,C048,0.0
CD08,C049,11.5831
CD08,C050,20.6675
CD09,C026,23.2239
CD09,C027,23.3537
CD09,C028,7.063899999999999
CD09,C029,23.3781
CD09,C030,24.976
CD09,C031,12.5786
CD09,C032,11.992
CD09,C033,25.851
CD09,C034,17.4842
CD09,C035,15.3149
CD09,C036,30.7744
CD09,C037,14.7695
CD09,C038,27.3834
CD09,C039,23.5999
CD09,C040,11.8247
CD09,C041,3.9724
CD09,C042,30.02
CD09,C043,17.6944
CD09,C044,7.3447
CD09,C045,18.3695
CD09,C046,13.8825
CD09,C047,17.0853
CD09,C048,8.319600000000001
CD09,C049,0.0
CD09,C050,28.2483
CD10,C026,14.3974
CD10,C027,37.405300000000004
CD10,C028,21.559900000000003
CD10,C029,4.7382
CD10,C030,5.289
CD10,C031,23.0991
CD10,C032,21.8706
CD10,C033,3.1008
CD10,C034,11.171299999999999
CD10,C035,15.347299999999999
CD10,C036,6.2197
CD10,C037,20.0676
CD10,C038,6.4837
CD10,C039,9.3905
CD10,C040,17.3131
CD10,C041,29.397299999999998
CD10,C042,2.4778000000000002
CD10,C043,31.745900000000002
CD10,C044,25.9441
CD10,C045,11.2326
CD10,C046,17.3051
CD10,C047,12.1407
CD10,C048,19.3289
CD10,C049,28.0507
CD10,C050,0.0
C076,C051,0.0
C076,C052,39.8538
C076,C053,20.8553
C076,C054,10.6957
C076,C055,14.535
C076,C056,25.531299999999998
C076,C057,24.5685
C076,C058,15.9734
C076,C059,17.858
C076,C060,12.3072
C076,C061,20.136
C076,C062,11.4421
C076,C063,8.4036
C076,C064,17.5897
C076,C065,22.4578
C076,C066,29.0495
C076,C067,17.983400000000003
C076,C068,34.1944
C076,C069,25.596400000000003
C076,C070,8.264
C076,C071,13.441799999999999
C076,C072,14.5667
C076,C073,15.2343
C076,C074,27.702900000000003
C076,C075,14.378200000000001
C077,C051,38.431
C077,C052,0.0
C077,C053,20.605
C077,C054,31.5278
C077,C055,33.125800000000005
C077,C056,18.5875
C077,C057,18.9664
C077,C058,34.000800000000005
C077,C059,24.4545
C077,C060,28.5827
C077,C061,38.924099999999996
C077,C062,31.8511
C077,C063,34.7569
C077,C064,31.749599999999997
C077,C065,18.795
C077,C066,13.5877
C077,C067,38.1698
C077,C068,7.0192
C077,C069,14.6044
C077,C070,31.5612
C077,C071,27.5092
C077,C072,25.9213
C077,C073,22.782
C077,C074,17.9202
C077,C075,36.3981
C078,C051,20.2922
C078,C052,22.3547
C078,C053,0.0
C078,C054,17.702099999999998
C078,C055,19.3
C078,C056,10.879
C078,C057,8.8035
C078,C058,20.175
C078,C059,12.055399999999999
C078,C060,9.0165
C078,C061,25.0984
C078,C062,10.056799999999999
C078,C063,20.2347
C078,C064,17.9239
C078,C065,6.395899999999999
C078,C066,9.6268
C078,C067,24.344099999999997
C078,C068,16.695400000000003
C078,C069,6.1737
C078,C070,12.5589
C078,C071,7.943
C078,C072,10.797799999999999
C078,C073,2.0733
C078,C074,8.2802
C078,C075,22.5723
C079,C051,10.6463
C079,C052,33.712900000000005
C079,C053,17.229400000000002
C079,C054,0.0
C079,C055,5.399
C079,C056,19.4067
C079,C057,18.1783
C079,C058,5.453399999999999
C079,C059,10.258799999999999
C079,C060,8.6814
C079,C061,10.6026
C079,C062,14.7618
C079,C063,3.4627
C079,C064,9.273100000000001
C079,C065,13.6208
C079,C066,25.4237
C079,C067,6.2942
C079,C068,28.0536
C079,C069,21.970599999999997
C079,C070,5.9268
C079,C071,11.1046
C079,C072,8.459200000000001
C079,C073,15.548200000000001
C079,C074,24.077099999999998
C079,C075,4.8448
C080,C051,13.9257
